link1	link2	value
18.0	4.0	0.0
18.0	5.0	0.048499215006011245
18.0	6.0	0.030900707884821434
18.0	7.0	0.027110917508270355
18.0	8.0	0.0388016745165074
18.0	9.0	0.021283967877895
18.0	10.0	0.04423469765563752
18.0	11.0	0.045722859826677203
18.0	12.0	0.0818543451612421
18.0	13.0	0.03661487283925876
18.0	14.0	0.0632849515777481
18.0	15.0	0.05387106264721051
18.0	16.0	0.3867374121149636
18.0	17.0	0.03960838090344793
18	18	0
18.0	19.0	0.04354124537475734
18.0	20.0	0.011839781364485212
18.0	21.0	0.03867483379649303
18.0	22.0	0.5192094946338989
18.0	23.0	0.021628563314489258
18.0	24.0	0.7744962104318922
18.0	25.0	0.036533260511393884
18.0	26.0	0.033876443511703436
18.0	27.0	0.03689101120323095
18.0	28.0	0.029881999466954693
18.0	29.0	0.001538802304358091
18.0	30.0	0.05121046824479663
18.0	31.0	0.10512124005888512
18.0	32.0	0.04511398955618058
18.0	33.0	0.008606858849740464
18.0	34.0	0.04078668798906951
18.0	35.0	0.053461500496407924
18.0	36.0	0.37822120602477555
18.0	37.0	0.041512624235344776
18.0	38.0	0.05742717420322181
18.0	39.0	0.04418919586266082
18.0	40.0	0.03200415307247854
18.0	41.0	0.05633749554821466
18.0	42.0	0.042152130584052344
18.0	43.0	0.02932118806555737
18.0	44.0	0.05078715706207373
18.0	45.0	0.045090093704856726
18.0	46.0	0.05490692138137527
18.0	47.0	0.03183769352458146
18.0	48.0	0.01692401581214172
18.0	49.0	0.05964833343768464
18.0	50.0	0.028418758594484294
19.0	1.0	0.3929065918349415
19.0	2.0	0.14485759977677368
19.0	3.0	0.09248057412604986
19.0	4.0	0.0
19.0	5.0	0.5378590791899388
19.0	6.0	0.23183925580014983
19.0	7.0	0.2182463301589104
19.0	8.0	0.2153979268886018
19.0	9.0	0.10939233209515033
19.0	10.0	0.20825566209928079
19.0	11.0	0.2819540521946147
19.0	12.0	0.19865187022169528
19.0	13.0	0.16135631318377966
19.0	14.0	0.26788316061230844
19.0	15.0	0.42296804178056163
19.0	16.0	0.03469459225935811
19.0	17.0	0.20512433177043055
19.0	18.0	0.04354124537475734
19	19	0
19.0	20.0	0.1481305556968985
19.0	21.0	0.3218342948170171
19.0	22.0	0.0905430094388325
19.0	23.0	0.2206960388279802
19.0	24.0	0.03938974393391257
19.0	25.0	0.19187092571935915
19.0	26.0	0.21559570462894995
19.0	27.0	0.1909076186239725
19.0	28.0	0.3683658721292969
19.0	29.0	0.04220471563239779
19.0	30.0	0.4340598677436725
19.0	31.0	0.10825318367777859
19.0	32.0	0.24768552977740166
19.0	33.0	0.02720290366727259
19.0	34.0	0.32209870226257353
19.0	35.0	0.3775512665702991
19.0	36.0	0.17813888285365767
19.0	37.0	0.42320323023912143
19.0	38.0	0.1846263704976223
19.0	39.0	0.23611815176216125
19.0	40.0	0.27204439603698793
19.0	41.0	0.3989903413588819
19.0	42.0	0.4302516917159022
19.0	43.0	0.11076186129419129
19.0	44.0	0.3985211983271182
19.0	45.0	0.23697104799796223
19.0	46.0	0.186063851579232
19.0	47.0	0.16160054320700049
19.0	48.0	0.1937182997573346
19.0	49.0	0.1078440966654258
19.0	50.0	0.06416654194022302
20.0	1.0	0.1268833183798779
20.0	2.0	0.16571943722407032
20.0	3.0	0.13835985737722353
20.0	4.0	0.0
20.0	5.0	0.1549995850409181
20.0	6.0	0.18557170965804362
20.0	7.0	0.14929684377971103
20.0	8.0	0.13226168040231703
20.0	9.0	0.09670680626607064
20.0	10.0	0.09835218832947887
20.0	11.0	0.10415797024992379
20.0	12.0	0.12804471543249044
20.0	13.0	0.130430063078961
20.0	14.0	0.12770342134129656
20.0	15.0	0.14193156134305587
20.0	16.0	0.013507184370374854
20.0	17.0	0.12996931053612104
20.0	18.0	0.011839781364485212
20.0	19.0	0.1481305556968985
20	20	0
20.0	21.0	0.10522023179421393
20.0	22.0	0.06056955183135583
20.0	23.0	0.2051715212213015
20.0	24.0	0.014671921735293632
20.0	25.0	0.20342069772996427
20.0	26.0	0.185821357804228
20.0	27.0	0.21155013993870675
20.0	28.0	0.11517643296349715
20.0	29.0	0.018622086022850613
20.0	30.0	0.1213229639117337
20.0	31.0	0.06466138602846527
20.0	32.0	0.1373263288872792
20.0	33.0	0.0019886319109437126
20.0	34.0	0.12347549596472708
20.0	35.0	0.10544839596869605
20.0	36.0	0.1220704991895668
20.0	37.0	0.16047279070526013
20.0	38.0	0.14880879974068115
20.0	39.0	0.14048797238397487
20.0	40.0	0.1699871151141358
20.0	41.0	0.11220770849498778
20.0	42.0	0.1454349768044442
20.0	43.0	0.0993387417864286
20.0	44.0	0.21678675033786082
20.0	45.0	0.13673336157929097
20.0	46.0	0.17018167209118867
20.0	47.0	0.13459995547606443
20.0	48.0	0.2690449306072248
20.0	49.0	0.06303513641608069
20.0	50.0	0.0638330415617798
21.0	1.0	0.6463529579451412
21.0	2.0	0.08396733340207439
21.0	3.0	0.08213383372073893
21.0	4.0	0.0
21.0	5.0	0.35713654558928487
21.0	6.0	0.13443593059888673
21.0	7.0	0.132796350004343
21.0	8.0	0.13021530525578925
21.0	9.0	0.060351059831172095
21.0	10.0	0.10299244955038017
21.0	11.0	0.519873520023606
21.0	12.0	0.15305917968507338
21.0	13.0	0.126886858922585
21.0	14.0	0.15780739770129615
21.0	15.0	0.5427863905465191
21.0	16.0	0.03098657383741145
21.0	17.0	0.10476000994389663
21.0	18.0	0.03867483379649303
21.0	19.0	0.3218342948170171
21.0	20.0	0.10522023179421393
21	21	0
21.0	22.0	0.06979098245374779
21.0	23.0	0.19536264201674267
21.0	24.0	0.041159045126990874
21.0	25.0	0.12993676129372217
21.0	26.0	0.12058116372373619
21.0	27.0	0.17183148161800108
21.0	28.0	0.3210741951987978
21.0	29.0	0.008617681534892516
21.0	30.0	0.609958586488576
21.0	31.0	0.10711847792816165
21.0	32.0	0.1530417962473594
21.0	33.0	0.012285804957998052
21.0	34.0	0.6864497632994708
21.0	35.0	0.6651668117289167
21.0	36.0	0.10658843179700428
21.0	37.0	0.5560927958117734
21.0	38.0	0.11982841233437423
21.0	39.0	0.1758714061350362
21.0	40.0	0.17847565008300673
21.0	41.0	0.6948472739307223
21.0	42.0	0.5564361852176768
21.0	43.0	0.09485788347609186
21.0	44.0	0.6044719208046807
21.0	45.0	0.11651678231820098
21.0	46.0	0.13689366255805577
21.0	47.0	0.12483767677636706
21.0	48.0	0.13719200743629825
21.0	49.0	0.05305928004413651
21.0	50.0	0.060741937691348225
22.0	1.0	0.08214906397879992
22.0	2.0	0.05527705473034466
22.0	3.0	0.055450187242612636
22.0	4.0	0.0
22.0	5.0	0.10509970278737378
22.0	6.0	0.07958116633061993
22.0	7.0	0.06566125717153452
22.0	8.0	0.06159061877531248
22.0	9.0	0.03809844441032414
22.0	10.0	0.0690574683407206
22.0	11.0	0.07089681891917955
22.0	12.0	0.13126541586775303
22.0	13.0	0.05518775514765654
22.0	14.0	0.0902923746702833
22.0	15.0	0.08351745052804119
22.0	16.0	0.3895848145426183
22.0	17.0	0.06345456377071762
22.0	18.0	0.5192094946338989
22.0	19.0	0.0905430094388325
22.0	20.0	0.06056955183135583
22.0	21.0	0.06979098245374779
22	22	0
22.0	23.0	0.07500580219096062
22.0	24.0	0.5497488382183998
22.0	25.0	0.09240179489201401
22.0	26.0	0.07887149678612679
22.0	27.0	0.08601931065306027
22.0	28.0	0.06975774157440144
22.0	29.0	0.008504493347490125
22.0	30.0	0.08869866580968407
22.0	31.0	0.1038120626412842
22.0	32.0	0.08223620083742175
22.0	33.0	0.00927754681722295
22.0	34.0	0.0771381301517738
22.0	35.0	0.07685508295432948
22.0	36.0	0.5287420350053053
22.0	37.0	0.09440043760167274
22.0	38.0	0.16244102655530335
22.0	39.0	0.07585721634355556
22.0	40.0	0.07696559151290544
22.0	41.0	0.08037356959739503
22.0	42.0	0.08012204909064832
22.0	43.0	0.05113290392350872
22.0	44.0	0.1048997206875979
22.0	45.0	0.07373614715391284
22.0	46.0	0.09558447957731926
22.0	47.0	0.0621831014772577
22.0	48.0	0.07636500769467214
22.0	49.0	0.06458187893032927
22.0	50.0	0.04343947258056477
23.0	1.0	0.21267880820645418
23.0	2.0	0.21040506629967567
23.0	3.0	0.1292960495657883
23.0	4.0	0.0
23.0	5.0	0.2306672306313301
23.0	6.0	0.21102934251426791
23.0	7.0	0.16124277336422582
23.0	8.0	0.1826913886712262
23.0	9.0	0.10000376856811644
23.0	10.0	0.13762632037992875
23.0	11.0	0.15061108301772258
23.0	12.0	0.20674668127739568
23.0	13.0	0.1354435574963698
23.0	14.0	0.1552703636820755
23.0	15.0	0.23412178784429571
23.0	16.0	0.025435835859167852
23.0	17.0	0.14689588599253942
23.0	18.0	0.021628563314489258
23.0	19.0	0.2206960388279802
23.0	20.0	0.2051715212213015
23.0	21.0	0.19536264201674267
23.0	22.0	0.07500580219096062
23	23	0
23.0	24.0	0.020614992674257825
23.0	25.0	0.2365035338856764
23.0	26.0	0.2249685689319891
23.0	27.0	0.31344314587023286
23.0	28.0	0.16577936381438607
23.0	29.0	0.04124878325488235
23.0	30.0	0.20828866764844134
23.0	31.0	0.13395160483161778
23.0	32.0	0.1800847244594835
23.0	33.0	0.014931788741931106
23.0	34.0	0.19991771501007163
23.0	35.0	0.18937327399553083
23.0	36.0	0.15279584023853074
23.0	37.0	0.25119252261765285
23.0	38.0	0.16830105930073735
23.0	39.0	0.19840796078943607
23.0	40.0	0.23907690291879583
23.0	41.0	0.1999911372969589
23.0	42.0	0.23345986580213673
23.0	43.0	0.13673810324783295
23.0	44.0	0.28937962659318667
23.0	45.0	0.1907499335635126
23.0	46.0	0.2984782146510831
23.0	47.0	0.1574913823204555
23.0	48.0	0.22891635714300865
23.0	49.0	0.06346652343038243
23.0	50.0	0.08102500919536575
24.0	1.0	0.04829820865323873
24.0	2.0	0.017612091325734762
24.0	3.0	0.027816697109400736
24.0	4.0	0.0
24.0	5.0	0.04651490349671132
24.0	6.0	0.027841399779603704
24.0	7.0	0.030192130086589344
24.0	8.0	0.039111197505827144
24.0	9.0	0.02196624815845815
24.0	10.0	0.055614318164001156
24.0	11.0	0.04381997953384915
24.0	12.0	0.12116558888917715
24.0	13.0	0.047777930565984554
24.0	14.0	0.0736884640556487
24.0	15.0	0.057936880484177014
24.0	16.0	0.5073539686593588
24.0	17.0	0.03550685398754414
24.0	18.0	0.7744962104318922
24.0	19.0	0.03938974393391257
24.0	20.0	0.014671921735293632
24.0	21.0	0.041159045126990874
24.0	22.0	0.5497488382183998
24.0	23.0	0.020614992674257825
24	24	0
24.0	25.0	0.03253678030530633
24.0	26.0	0.035284245921663175
24.0	27.0	0.03241304460254182
24.0	28.0	0.029840120387479248
24.0	29.0	0.0013037439246545736
24.0	30.0	0.062195997139641454
24.0	31.0	0.10439506231103741
24.0	32.0	0.04459276506560945
24.0	33.0	0.006735224297701548
24.0	34.0	0.041160569622459973
24.0	35.0	0.05883699263743216
24.0	36.0	0.36224406478144694
24.0	37.0	0.04616862966934469
24.0	38.0	0.05438581592423765
24.0	39.0	0.041726701625258565
24.0	40.0	0.032429947477730314
24.0	41.0	0.0589208780310399
24.0	42.0	0.041979219747490505
24.0	43.0	0.03167712569146894
24.0	44.0	0.05551587364777771
24.0	45.0	0.052888874824165766
24.0	46.0	0.0589661747985467
24.0	47.0	0.02884093351873331
24.0	48.0	0.018806295716332754
24.0	49.0	0.07287392480914234
24.0	50.0	0.022768988506965473
25.0	1.0	0.1561533978818981
25.0	2.0	0.15646124678745277
25.0	3.0	0.15098022151071985
25.0	4.0	0.0
25.0	5.0	0.19911001983427912
25.0	6.0	0.23138055411895322
25.0	7.0	0.1882185804046363
25.0	8.0	0.18229304501805285
25.0	9.0	0.07962580155635511
25.0	10.0	0.11840251955600739
25.0	11.0	0.11324608151705945
25.0	12.0	0.18990377688660637
25.0	13.0	0.14757486553150667
25.0	14.0	0.15430995195335917
25.0	15.0	0.177305923731572
25.0	16.0	0.02602063412709727
25.0	17.0	0.14185782725671497
25.0	18.0	0.036533260511393884
25.0	19.0	0.19187092571935915
25.0	20.0	0.20342069772996427
25.0	21.0	0.12993676129372217
25.0	22.0	0.09240179489201401
25.0	23.0	0.2365035338856764
25.0	24.0	0.03253678030530633
25	25	0
25.0	26.0	0.21721194061258758
25.0	27.0	0.2637957994550399
25.0	28.0	0.1409991860970466
25.0	29.0	0.015361722404061712
25.0	30.0	0.1524753433883705
25.0	31.0	0.09073500180706107
25.0	32.0	0.16743493055855752
25.0	33.0	0.03175643669078207
25.0	34.0	0.1394427742359827
25.0	35.0	0.12633685174591278
25.0	36.0	0.20419156211566306
25.0	37.0	0.19137503190356536
25.0	38.0	0.19395610054481932
25.0	39.0	0.17027806373293658
25.0	40.0	0.24100223387161063
25.0	41.0	0.13684198583740598
25.0	42.0	0.1635098489352837
25.0	43.0	0.1213588831232907
25.0	44.0	0.2638224032779183
25.0	45.0	0.14839458664193916
25.0	46.0	0.20114907190148237
25.0	47.0	0.15829380747291583
25.0	48.0	0.2990961390057926
25.0	49.0	0.08696337501541186
25.0	50.0	0.13107935532236786
26.0	1.0	0.16305055850107472
26.0	2.0	0.15323652021906267
26.0	3.0	0.13700295166030937
26.0	4.0	0.0
26.0	5.0	0.2159604750933939
26.0	6.0	0.20203200591545348
26.0	7.0	0.18279494692812234
26.0	8.0	0.18570882349084714
26.0	9.0	0.1267682733047617
26.0	10.0	0.13574548559634828
26.0	11.0	0.12600181152028603
26.0	12.0	0.16517825803323388
26.0	13.0	0.20471841142386907
26.0	14.0	0.16882199188814634
26.0	15.0	0.17099615539663937
26.0	16.0	0.02480317203293813
26.0	17.0	0.16285783288879185
26.0	18.0	0.033876443511703436
26.0	19.0	0.21559570462894995
26.0	20.0	0.185821357804228
26.0	21.0	0.12058116372373619
26.0	22.0	0.07887149678612679
26.0	23.0	0.2249685689319891
26.0	24.0	0.035284245921663175
26.0	25.0	0.21721194061258758
26	26	0
26.0	27.0	0.18258701019959678
26.0	28.0	0.1577832045633769
26.0	29.0	0.052622385902431096
26.0	30.0	0.16095515838456467
26.0	31.0	0.07818646447479996
26.0	32.0	0.19403999393391913
26.0	33.0	0.02743241310465133
26.0	34.0	0.14757848359460324
26.0	35.0	0.12142179268863557
26.0	36.0	0.13472801174149887
26.0	37.0	0.19736437992017197
26.0	38.0	0.17987604237431806
26.0	39.0	0.17100169337700394
26.0	40.0	0.20710215572847596
26.0	41.0	0.13038924637545157
26.0	42.0	0.15824760378175762
26.0	43.0	0.10659786911871727
26.0	44.0	0.2237396840042756
26.0	45.0	0.1646333586321317
26.0	46.0	0.1985085261843202
26.0	47.0	0.1317486273099538
26.0	48.0	0.2543614326754471
26.0	49.0	0.07625827769238279
26.0	50.0	0.09903581782255541
27.0	1.0	0.18701058707307577
27.0	2.0	0.15317826419672692
27.0	3.0	0.14765585749818103
27.0	4.0	0.0
27.0	5.0	0.19937955488861223
27.0	6.0	0.18900147370508963
27.0	7.0	0.1414553702470189
27.0	8.0	0.16607947973611345
27.0	9.0	0.09044225332043739
27.0	10.0	0.11279660865547943
27.0	11.0	0.13795047501254734
27.0	12.0	0.1811902425770455
27.0	13.0	0.12198065671681421
27.0	14.0	0.1288000699251661
27.0	15.0	0.21312269234634185
27.0	16.0	0.03151241255222637
27.0	17.0	0.11405918258802
27.0	18.0	0.03689101120323095
27.0	19.0	0.1909076186239725
27.0	20.0	0.21155013993870675
27.0	21.0	0.17183148161800108
27.0	22.0	0.08601931065306027
27.0	23.0	0.31344314587023286
27.0	24.0	0.03241304460254182
27.0	25.0	0.2637957994550399
27.0	26.0	0.18258701019959678
27	27	0
27.0	28.0	0.14131118701913095
27.0	29.0	0.045266626425308
27.0	30.0	0.17052659540204382
27.0	31.0	0.10797577479548824
27.0	32.0	0.16477915965708018
27.0	33.0	0.05813140017275669
27.0	34.0	0.17188918885521662
27.0	35.0	0.1682972828286331
27.0	36.0	0.16874473169416798
27.0	37.0	0.19080672723588268
27.0	38.0	0.20014207230045708
27.0	39.0	0.15000370192744808
27.0	40.0	0.1748539709914673
27.0	41.0	0.18169989345043427
27.0	42.0	0.1887986128896793
27.0	43.0	0.11800857283661012
27.0	44.0	0.2588279762520518
27.0	45.0	0.15445149418937035
27.0	46.0	0.2826877861174809
27.0	47.0	0.15175550377310526
27.0	48.0	0.22324556684196883
27.0	49.0	0.0669184989771035
27.0	50.0	0.09120124263170767
28.0	1.0	0.3887600278224166
28.0	2.0	0.1116501524961018
28.0	3.0	0.08238300356420922
28.0	4.0	0.0
28.0	5.0	0.3823182051420573
28.0	6.0	0.17888139964440386
28.0	7.0	0.17153175443090457
28.0	8.0	0.1491518242623628
28.0	9.0	0.09020320886104469
28.0	10.0	0.1378428423933867
28.0	11.0	0.2568483746640244
28.0	12.0	0.13717647439951478
28.0	13.0	0.12221659688788548
28.0	14.0	0.1704643390222309
28.0	15.0	0.3733655522427621
28.0	16.0	0.026682298538714226
28.0	17.0	0.1444267836521126
28.0	18.0	0.029881999466954693
28.0	19.0	0.3683658721292969
28.0	20.0	0.11517643296349715
28.0	21.0	0.3210741951987978
28.0	22.0	0.06975774157440144
28.0	23.0	0.16577936381438607
28.0	24.0	0.029840120387479248
28.0	25.0	0.1409991860970466
28.0	26.0	0.1577832045633769
28.0	27.0	0.14131118701913095
28	28	0
28.0	29.0	0.03284670018684496
28.0	30.0	0.37991967477428956
28.0	31.0	0.0738664119199711
28.0	32.0	0.1758781316057594
28.0	33.0	0.00730402648794161
28.0	34.0	0.3105560051747065
28.0	35.0	0.36360288338914104
28.0	36.0	0.13413300834661762
28.0	37.0	0.361154070298466
28.0	38.0	0.1326603795058149
28.0	39.0	0.16918709464067358
28.0	40.0	0.20579353920895102
28.0	41.0	0.3931174759448342
28.0	42.0	0.3621780185703915
28.0	43.0	0.0793897444437068
28.0	44.0	0.34107693966559904
28.0	45.0	0.15225016740346234
28.0	46.0	0.14056917574117486
28.0	47.0	0.11004794369605597
28.0	48.0	0.15358112172877195
28.0	49.0	0.06921743411365217
28.0	50.0	0.0560447382335575
29.0	1.0	0.02402304828765749
29.0	2.0	0.05311548042310352
29.0	3.0	0.017835378421615124
29.0	4.0	0.0
29.0	5.0	0.04907150875005352
29.0	6.0	0.03986572803849192
29.0	7.0	0.04420272295985018
29.0	8.0	0.024275257857908544
29.0	9.0	0.023936387513364608
29.0	10.0	0.029601747448044405
29.0	11.0	0.02205337439404664
29.0	12.0	0.04862396762120589
29.0	13.0	0.013913523687964398
29.0	14.0	0.03010560636428693
29.0	15.0	0.03736109142277128
29.0	16.0	0.006030897803926873
29.0	17.0	0.036512374473815355
29.0	18.0	0.001538802304358091
29.0	19.0	0.04220471563239779
29.0	20.0	0.018622086022850613
29.0	21.0	0.008617681534892516
29.0	22.0	0.008504493347490125
29.0	23.0	0.04124878325488235
29.0	24.0	0.0013037439246545736
29.0	25.0	0.015361722404061712
29.0	26.0	0.052622385902431096
29.0	27.0	0.045266626425308
29.0	28.0	0.03284670018684496
29	29	0
29.0	30.0	0.024340763743132123
29.0	31.0	0.015556179277149699
29.0	32.0	0.07266037272572895
29.0	33.0	0.10403224545223227
29.0	34.0	0.020043160965150873
29.0	35.0	0.017192349897735
29.0	36.0	0.02830854333945714
29.0	37.0	0.03008059553587183
29.0	38.0	0.03553473538972457
29.0	39.0	0.041879816956449614
29.0	40.0	0.040942793747291324
29.0	41.0	0.032323287383203135
29.0	42.0	0.03373085914773938
29.0	43.0	0.013793189771934769
29.0	44.0	0.03585869132995495
29.0	45.0	0.03882535474731879
29.0	46.0	0.021924064181010665
29.0	47.0	0.012016855302724202
29.0	48.0	0.039020108650331585
29.0	49.0	0.03370933573757744
29.0	50.0	0.024146015734914976
30.0	1.0	0.6734412034352372
30.0	2.0	0.10914786005756313
30.0	3.0	0.09890029300389787
30.0	4.0	0.0
30.0	5.0	0.43926074453003155
30.0	6.0	0.18453347537678724
30.0	7.0	0.15382080616440652
30.0	8.0	0.15242123259235696
30.0	9.0	0.08230000396734966
30.0	10.0	0.16321435717537403
30.0	11.0	0.4008163335788483
30.0	12.0	0.16273941333434366
30.0	13.0	0.15478824533699095
30.0	14.0	0.19859309689332713
30.0	15.0	0.5977307321956647
30.0	16.0	0.056338891427466266
30.0	17.0	0.14225998317296806
30.0	18.0	0.05121046824479663
30.0	19.0	0.4340598677436725
30.0	20.0	0.1213229639117337
30.0	21.0	0.609958586488576
30.0	22.0	0.08869866580968407
30.0	23.0	0.20828866764844134
30.0	24.0	0.062195997139641454
30.0	25.0	0.1524753433883705
30.0	26.0	0.16095515838456467
30.0	27.0	0.17052659540204382
30.0	28.0	0.37991967477428956
30.0	29.0	0.024340763743132123
30	30	0
30.0	31.0	0.12784054216993546
30.0	32.0	0.1948035721446619
30.0	33.0	0.011573259489732313
30.0	34.0	0.5224065767279433
30.0	35.0	0.7272258003875566
30.0	36.0	0.12152325623481523
30.0	37.0	0.6089443195755077
30.0	38.0	0.13608740024179705
30.0	39.0	0.2011431009295754
30.0	40.0	0.22360721662460417
30.0	41.0	0.6903431269176655
30.0	42.0	0.6056571088918888
30.0	43.0	0.08534617645641092
30.0	44.0	0.49540694877262237
30.0	45.0	0.1691084551354451
30.0	46.0	0.16254208099478698
30.0	47.0	0.11223269745833095
30.0	48.0	0.16780987879363338
30.0	49.0	0.07919374910909985
30.0	50.0	0.06923170491714074
31.0	1.0	0.11905464237570455
31.0	2.0	0.052078272780621014
31.0	3.0	0.15468956690718533
31.0	4.0	0.0
31.0	5.0	0.10939324391832624
31.0	6.0	0.07346588117224612
31.0	7.0	0.06755559093943451
31.0	8.0	0.0799050919365184
31.0	9.0	0.04169290183235824
31.0	10.0	0.07199057958547278
31.0	11.0	0.07744556230877175
31.0	12.0	0.097058425749783
31.0	13.0	0.07011221774398456
31.0	14.0	0.07890782943546185
31.0	15.0	0.12693399742065004
31.0	16.0	0.10670850296897139
31.0	17.0	0.06828701971320678
31.0	18.0	0.10512124005888512
31.0	19.0	0.10825318367777859
31.0	20.0	0.06466138602846527
31.0	21.0	0.10711847792816165
31.0	22.0	0.1038120626412842
31.0	23.0	0.13395160483161778
31.0	24.0	0.10439506231103741
31.0	25.0	0.09073500180706107
31.0	26.0	0.07818646447479996
31.0	27.0	0.10797577479548824
31.0	28.0	0.0738664119199711
31.0	29.0	0.015556179277149699
31.0	30.0	0.12784054216993546
31	31	0
31.0	32.0	0.07013056161234696
31.0	33.0	0.011136227742429741
31.0	34.0	0.10215482425976902
31.0	35.0	0.1327453167066198
31.0	36.0	0.10030285032334119
31.0	37.0	0.14324911244324748
31.0	38.0	0.06917047772395948
31.0	39.0	0.08549185827440794
31.0	40.0	0.08778441667298989
31.0	41.0	0.1395628535149934
31.0	42.0	0.16040576045585095
31.0	43.0	0.07095043106044154
31.0	44.0	0.11541674934372144
31.0	45.0	0.0870702954271506
31.0	46.0	0.1667708282235672
31.0	47.0	0.06302269175025976
31.0	48.0	0.0839679452859651
31.0	49.0	0.04126193844857381
31.0	50.0	0.10354822500496494
32.0	1.0	0.19276458452570866
32.0	2.0	0.31122920345941907
32.0	3.0	0.09590509149760276
32.0	4.0	0.0
32.0	5.0	0.24122338161957915
32.0	6.0	0.3198080218417963
32.0	7.0	0.19233069513118242
32.0	8.0	0.20262837293362282
32.0	9.0	0.14275737046584885
32.0	10.0	0.17717037834468224
32.0	11.0	0.15775426207153165
32.0	12.0	0.14943613503590786
32.0	13.0	0.1913576209992216
32.0	14.0	0.2580698168948363
32.0	15.0	0.21290303930073906
32.0	16.0	0.03480451100339879
32.0	17.0	0.1919016021487984
32.0	18.0	0.04511398955618058
32.0	19.0	0.24768552977740166
32.0	20.0	0.1373263288872792
32.0	21.0	0.1530417962473594
32.0	22.0	0.08223620083742175
32.0	23.0	0.1800847244594835
32.0	24.0	0.04459276506560945
32.0	25.0	0.16743493055855752
32.0	26.0	0.19403999393391913
32.0	27.0	0.16477915965708018
32.0	28.0	0.1758781316057594
32.0	29.0	0.07266037272572895
32.0	30.0	0.1948035721446619
32.0	31.0	0.07013056161234696
32	32	0
32.0	33.0	0.016655958673476762
32.0	34.0	0.18655671129673704
32.0	35.0	0.16363742642720125
32.0	36.0	0.13179672463995462
32.0	37.0	0.22955527943177592
32.0	38.0	0.1632782318932514
32.0	39.0	0.2141274721375135
32.0	40.0	0.21092509586462205
32.0	41.0	0.17630586478172616
32.0	42.0	0.19935979927368183
32.0	43.0	0.08515000512379108
32.0	44.0	0.2665225987685213
32.0	45.0	0.16640048782217365
32.0	46.0	0.18654698780019718
32.0	47.0	0.12274880166154609
32.0	48.0	0.2038039480276467
32.0	49.0	0.15018317703673334
32.0	50.0	0.07087013853632883
33.0	1.0	0.00817375125265355
33.0	2.0	0.007305618759236401
33.0	3.0	0.0027460579647965804
33.0	4.0	0.0
33.0	5.0	0.0514016291633134
33.0	6.0	0.0
33.0	7.0	0.01213325590688022
33.0	8.0	0.022700046970313987
33.0	9.0	0.0115071852957214
33.0	10.0	0.004962819787416641
33.0	11.0	0.0044229444701092465
33.0	12.0	0.019041957886682243
33.0	13.0	0.022310085149415952
33.0	14.0	0.005566003522779462
33.0	15.0	0.020056508535538815
33.0	16.0	0.004012328486868727
33.0	17.0	0.005504367701148948
33.0	18.0	0.008606858849740464
33.0	19.0	0.02720290366727259
33.0	20.0	0.0019886319109437126
33.0	21.0	0.012285804957998052
33.0	22.0	0.00927754681722295
33.0	23.0	0.014931788741931106
33.0	24.0	0.006735224297701548
33.0	25.0	0.03175643669078207
33.0	26.0	0.02743241310465133
33.0	27.0	0.05813140017275669
33.0	28.0	0.00730402648794161
33.0	29.0	0.10403224545223227
33.0	30.0	0.011573259489732313
33.0	31.0	0.011136227742429741
33.0	32.0	0.016655958673476762
33	33	0
33.0	34.0	0.006508977075366655
33.0	35.0	0.010304846116549329
33.0	36.0	0.029944701630536367
33.0	37.0	0.007775456861001174
33.0	38.0	0.04687426626324378
33.0	39.0	0.01254499941367093
33.0	40.0	0.008819705765717367
33.0	41.0	0.017131799390236544
33.0	42.0	0.006508616440219272
33.0	43.0	0.013310160203821522
33.0	44.0	0.03151618958214943
33.0	45.0	0.011313615525417927
33.0	46.0	0.017753679918288495
33.0	47.0	0.005725064651216286
33.0	48.0	0.006765010450698881
33.0	49.0	0.023548252390099007
33.0	50.0	0.010319559005020407
34.0	1.0	0.5495811235981667
34.0	2.0	0.10317722136324924
34.0	3.0	0.08670884735460763
34.0	4.0	0.0
34.0	5.0	0.35610693395228654
34.0	6.0	0.1729271711864328
34.0	7.0	0.15006208977237517
34.0	8.0	0.1389058510031739
34.0	9.0	0.08362309294654037
34.0	10.0	0.1272693973957145
34.0	11.0	0.4589324761512196
34.0	12.0	0.15072207512624017
34.0	13.0	0.13513777303990923
34.0	14.0	0.1894399428439511
34.0	15.0	0.48174160699503626
34.0	16.0	0.029185346260070147
34.0	17.0	0.1411548415733298
34.0	18.0	0.04078668798906951
34.0	19.0	0.32209870226257353
34.0	20.0	0.12347549596472708
34.0	21.0	0.6864497632994708
34.0	22.0	0.0771381301517738
34.0	23.0	0.19991771501007163
34.0	24.0	0.041160569622459973
34.0	25.0	0.1394427742359827
34.0	26.0	0.14757848359460324
34.0	27.0	0.17188918885521662
34.0	28.0	0.3105560051747065
34.0	29.0	0.020043160965150873
34.0	30.0	0.5224065767279433
34.0	31.0	0.10215482425976902
34.0	32.0	0.18655671129673704
34.0	33.0	0.006508977075366655
34	34	0
34.0	35.0	0.5459110678099159
34.0	36.0	0.1112767877183957
34.0	37.0	0.48507507500399943
34.0	38.0	0.14394271888068094
34.0	39.0	0.1830456754410177
34.0	40.0	0.1840918852929498
34.0	41.0	0.5841648820426195
34.0	42.0	0.48391802682566115
34.0	43.0	0.08016762993169924
